[0.11446801 0.21959699 0.2275775 ],[0.44675394 0.21926956 0.2271279 ],[0.78011844 0.21873227 0.22750879],[0.11417802 0.55286354 0.22757803],[0.4482131  0.55330719 0.22714101],[0.78139081 0.55293346 0.22725864],[0.11365421 0.88578089 0.22752884],[0.44765174 0.88628763 0.22683139],[0.78144259 0.88664076 0.22701051],[0.11455034 0.22010126 0.56025671],[0.44702135 0.21957027 0.56047074],[0.77984713 0.21890516 0.56037196],[0.11455587 0.5527097  0.56057671],[0.44646524 0.55177819 0.56059316],[0.77998962 0.55213916 0.56076321],[0.11363161 0.88535074 0.56085578],[0.44744977 0.88631372 0.56012057],[0.78011187 0.88590913 0.56058251],[0.11348472 0.21862342 0.89416261],[0.44704078 0.21946645 0.89349914],[0.78020716 0.21942136 0.89374863],[0.11326323 0.55173753 0.89389266],[0.44806647 0.5535244  0.89367695],[0.78130171 0.55342284 0.89406346],[0.11491721 0.88682908 0.89392319],[0.44781273 0.88611486 0.89422295],[0.78137851 0.8869276  0.89378673],[0.21914558 0.11365718 0.10653909],[0.55238477 0.11381947 0.10573656],[0.88601902 0.11393247 0.10576799],[0.21963547 0.44775368 0.10575595],[0.55264214 0.4467848  0.1063308 ],[0.88552048 0.44686712 0.10579899],[0.21873074 0.78028663 0.10637149],[0.55207768 0.78033923 0.10635597],[0.88641878 0.78066032 0.10600281],[0.21877697 0.11341722 0.43978154],[0.55299362 0.11451674 0.43974487],[0.88556394 0.11317326 0.43961186],[0.21986809 0.4480583  0.43917871],[0.55281625 0.44712358 0.43925721],[0.88517441 0.44657325 0.43962748],[0.21845533 0.78000328 0.43954199],[0.55228587 0.78034658 0.43981741],[0.88509443 0.77997156 0.43950317],[0.21861814 0.11307409 0.77289284],[0.55244798 0.1134554  0.77261209],[0.88578778 0.11434428 0.77265592],[0.21904896 0.44752364 0.77289222],[0.55176811 0.44645586 0.77280715],[0.88610393 0.44689081 0.77289362],[0.22026104 0.78144329 0.77288094],[0.55210349 0.78061973 0.77273906],[0.88636804 0.78047714 0.77296234],[0.21353159 0.11871894 0.27804091],[0.54659854 0.11868239 0.27778525],[0.88023316 0.11893327 0.27739077],[0.21459703 0.45254539 0.27771466],[0.54806292 0.45282312 0.27808247],[0.88077322 0.45299764 0.27784891],[0.21463488 0.78596589 0.27765798],[0.54798758 0.78643741 0.27806274],[0.88132174 0.7864007  0.27744109],[0.21422569 0.11879749 0.61132275],[0.54766524 0.11906365 0.61088433],[0.88074449 0.11970588 0.61104936],[0.21459926 0.45288039 0.61146061],[0.54813881 0.45323464 0.61134019],[0.88036209 0.45173567 0.61123435],[0.21466126 0.78601246 0.61097658],[0.54718901 0.78518503 0.61131529],[0.88033373 0.78570496 0.61070063],[0.21490201 0.12014725 0.94435835],[0.54660291 0.11831929 0.94449976],[0.88113689 0.11926712 0.94417809],[0.21418316 0.4523586  0.94483509],[0.54756943 0.45278475 0.94477208],[0.88080034 0.45309232 0.94435898],[0.21368688 0.78571584 0.94402964],[0.54837152 0.78663572 0.94451702],[0.88103131 0.78635572 0.94403756],[0.11889417 0.21415831 0.05519535],[0.4521742  0.21334737 0.05555317],[0.78613099 0.21386063 0.05588361],[0.11912657 0.54764241 0.05584791],[0.4528621  0.54805214 0.05523724],[0.78527242 0.54669371 0.05584829],[0.11957081 0.88079333 0.05536195],[0.45193132 0.88066074 0.05552171],[0.78610249 0.88119292 0.05518687],[0.1187103  0.21330991 0.38915292],[0.45184956 0.21381456 0.38865063],[0.78632837 0.21457074 0.38925199],[0.11926052 0.5474178  0.38853862],[0.45219992 0.5468736  0.38926863],[0.7853553  0.54736866 0.38860785],[0.11947844 0.88084292 0.38932688],[0.45233717 0.8802656  0.38928074],[0.78498787 0.88019033 0.38883593],[0.11984416 0.21479047 0.72196641],[0.45273722 0.21396043 0.72264699],[0.78531944 0.21406903 0.72206152],[0.11991244 0.54782378 0.72254899],[0.45176025 0.54699237 0.72200979],[0.78652772 0.54815168 0.72197608],[0.11901962 0.88065498 0.72184224],[0.45281011 0.88133757 0.72245405],[0.78665817 0.88126724 0.72212692],[ 0.00024512  0.00027152 -0.00038542],[ 3.32478128e-01 -8.76058709e-04  9.41514168e-05],[6.67195190e-01 9.41434736e-05 3.17058846e-04],[ 7.33687315e-04  3.33992074e-01 -2.21776056e-04],[0.3334293  0.33337683 0.00040657],[6.65803265e-01 3.32436157e-01 5.81235600e-05],[9.30720732e-04 6.67406085e-01 3.84059077e-05],[3.33575670e-01 6.66350199e-01 1.28286394e-04],[6.65846416e-01 6.66104271e-01 1.04564253e-04],[6.32775399e-04 1.70822100e-04 3.33315697e-01],[ 0.33289617 -0.00081703  0.33350965],[ 6.66850592e-01 -2.30633981e-04  3.33171669e-01],[0.00053773 0.33333945 0.33344255],[0.33275224 0.3326467  0.33309227],[0.66754519 0.33412125 0.3334784 ],[-5.77592453e-04  6.65925946e-01  3.33613887e-01],[0.33413495 0.66724611 0.33358297],[0.6661389  0.66666448 0.33313365],[-6.58394133e-04 -1.93760843e-04  6.66662368e-01],[3.33489051e-01 3.73779145e-04 6.66266394e-01],[ 6.66488926e-01 -4.65628132e-04  6.67047235e-01],[0.0008199  0.33385273 0.66689275],[0.3338896 0.3333798 0.666702 ],[0.66720988 0.3341809  0.66671041],[3.42731943e-05 6.67199951e-01 6.66668154e-01],[0.3324502  0.66580405 0.66673505],[0.66595442 0.66611166 0.6663724 ],[0.33425605 0.00068503 0.16670979],[6.67530159e-01 6.64618651e-04 1.66862282e-01],[-6.59457172e-05 -4.37401070e-04  1.67034509e-01],[0.33400598 0.33376074 0.16646999],[0.66602436 0.33306757 0.16678396],[0.00033833 0.33407827 0.16669011],[0.33409926 0.66728763 0.16692886],[0.66651128 0.66611601 0.16699837],[-5.65734846e-05  6.66505584e-01  1.66306639e-01],[ 3.33092683e-01 -4.40873172e-04  4.99712918e-01],[ 6.66662154e-01 -3.57467481e-05  4.99612241e-01],[-0.00089828 -0.00078804  0.50007053],[0.33321539 0.33337847 0.49958017],[0.66636594 0.33359199 0.49985576],[-3.28246121e-04  3.32566002e-01  5.00083917e-01],[0.33312968 0.66615582 0.49978685],[0.66587704 0.66583232 0.5001694 ],[-0.00088228  0.66602038  0.50005472],[0.33382482 0.00084489 0.83331968],[ 6.66156345e-01 -4.75611952e-04  8.32995706e-01],[8.87151601e-04 8.04826455e-04 8.33247255e-01],[0.33365622 0.33364407 0.8337066 ],[0.66628121 0.33340511 0.83300075],[-2.99559764e-04  3.32670368e-01  8.33636421e-01],[0.33356857 0.66635106 0.83340463],[0.66644244 0.66664507 0.83364769],[-5.37444897e-04  6.66604325e-01  8.33374890e-01],[0.00353959 0.33084936 0.09664247],[0.33691031 0.33078945 0.09685731],[0.67021338 0.32986192 0.09696799],[0.00263463 0.66262321 0.0969868 ],[0.3367372  0.66353355 0.09714696],[0.66912621 0.66286971 0.09689841],[0.00404669 0.99721098 0.09694533],[0.33688791 0.99681477 0.09647023],[0.6690282  0.99621356 0.0966047 ],[0.00393965 0.33076395 0.42983289],[0.33727011 0.33039438 0.43033888],[0.66932971 0.32932033 0.43034044],[0.00260384 0.66273372 0.42983176],[0.3356726  0.66283811 0.43000166],[0.66951736 0.66271827 0.43036686],[0.00327987 0.99674025 0.43048537],[0.33647214 0.99668834 0.42967528],[0.66933406 0.99588223 0.43009225],[0.00239441 0.32956247 0.76345465],[0.33598591 0.32945503 0.76370716],[0.66959803 0.33019584 0.76357664],[0.00279544 0.66294953 0.76308059],[0.33628119 0.66360316 0.76307013],[0.67077392 0.66410262 0.76359643],[0.00334916 0.99632895 0.76350228],[0.3374938  0.99756768 0.76339976],[0.67047008 0.99755432 0.76315149],[0.09165613 0.24107383 0.12853514],[0.42423998 0.24090558 0.12839617],[0.75836414 0.24190085 0.12847548],[0.09106961 0.57477002 0.12817681],[0.42469037 0.57430934 0.12857599],[0.75840604 0.57482807 0.1286566 ],[0.09190297 0.90838435 0.1278673 ],[0.42513155 0.90780243 0.12833063],[0.75891781 0.90837689 0.12856661],[0.09255726 0.24205779 0.46172776],[0.42511247 0.24203245 0.46175339],[0.75868932 0.24147776 0.46193558],[0.09239221 0.57571735 0.46176186],[0.42520755 0.57453621 0.46175429],[0.75923373 0.57574135 0.46143282],[0.09132709 0.90800129 0.46118506],[0.4254473  0.90838684 0.46196909],[0.75766731 0.90753182 0.46135308],[0.09097911 0.24115686 0.7946284 ],[0.42423897 0.24116537 0.79473839],[0.7585591  0.24148361 0.79531842],[0.09198085 0.57475616 0.79476925],[0.42551514 0.57487015 0.79492891],[0.75781607 0.5741855  0.79471964],[0.0913226  0.90838294 0.7946356 ],[0.4253541  0.90809812 0.79480887],[0.75847677 0.90884726 0.79490275],[0.16646683 0.16623152 0.00038978],[5.00414125e-01 1.66602276e-01 3.10511849e-04],[ 8.33448178e-01  1.66488540e-01 -2.63644953e-04],[1.66536601e-01 4.99373604e-01 1.96026649e-04],[5.00780506e-01 5.00361056e-01 1.69222232e-04],[ 8.32418473e-01  4.99150522e-01 -3.16654797e-05],[1.67572258e-01 8.33966497e-01 2.19343168e-05],[5.00499356e-01 8.33324964e-01 2.53385987e-04],[ 8.33549278e-01  8.33548122e-01 -3.84239160e-04],[0.16738513 0.16697522 0.33329379],[0.50084635 0.16758279 0.33333194],[0.8324704  0.16591803 0.3331581 ],[0.16603008 0.49981009 0.3333727 ],[0.49982697 0.49943862 0.33319737],[0.83349564 0.49992386 0.33375138],[0.16724149 0.83411035 0.33306855],[0.50007994 0.83286768 0.33348931],[0.83276791 0.83252971 0.33320495],[0.16727491 0.16679621 0.66666439],[0.49913618 0.166154   0.66654579],[0.83280497 0.16667171 0.66655947],[0.16640004 0.49958187 0.66705446],[0.49953752 0.49916594 0.66682552],[0.83423747 0.50070245 0.66680906],[0.16669439 0.83387736 0.66662103],[0.50017382 0.83341258 0.66707701],[0.8339179  0.83388094 0.66698042],[0.24854268 0.08354302 0.03983033],[0.58162964 0.08376171 0.04008654],[0.91615079 0.08504413 0.0400558 ],[0.24873756 0.41791045 0.03994025],[0.58203673 0.41780709 0.03946726],[0.9161189  0.41848221 0.0396066 ],[0.2493086  0.75092721 0.04020607],[0.58308443 0.75190325 0.03993366],[0.91588607 0.75123035 0.04023228],[0.24902519 0.08411949 0.37290323],[0.58171026 0.08359359 0.37344486],[0.91552662 0.08374764 0.37317856],[0.24892223 0.41814086 0.37317339],[0.58139508 0.41685893 0.37311834],[0.91497493 0.41736124 0.37287278],[0.24843    0.7506778  0.37343151],[0.58187492 0.7503183  0.37348353],[0.91640291 0.75140703 0.37342609],[0.24878612 0.0837571  0.70639508],[0.58167948 0.08345981 0.70666426],[0.91611909 0.08517415 0.70653019],[0.24840397 0.41726194 0.70677929],[0.58180707 0.41687547 0.70674396],[0.91602707 0.41811908 0.70684584],[0.24933755 0.75087635 0.70680912],[0.58271115 0.75151018 0.70682199],[0.91615827 0.75103229 0.70649294],[0.24081069 0.09114118 0.20484051],[0.57489751 0.09191655 0.20467617],[0.90796957 0.09193921 0.20481102],[0.24088873 0.42480883 0.20493722],[0.57414211 0.42468209 0.20497148],[0.90757779 0.42421045 0.20529522],[0.24190176 0.75887798 0.20471611],[0.57401844 0.75765475 0.20510699],[0.90882121 0.75842949 0.2051318 ],[0.2423049  0.09240944 0.53868055],[0.57473325 0.0918811  0.53803338],[0.9087592  0.09256312 0.53824504],[0.2418709  0.42538251 0.53804075],[0.57560286 0.42532604 0.53834059],[0.90866888 0.42580127 0.53815807],[0.24193368 0.75887761 0.53805292],[0.57553719 0.7584761  0.53852748],[0.90817962 0.75824729 0.53883141],[0.24190756 0.09242535 0.87182912],[0.57463691 0.09110825 0.87158567],[0.90798143 0.09110317 0.87159925],[0.24150988 0.42547823 0.87177021],[0.57526265 0.42491852 0.87166082],[0.90861375 0.42498172 0.87161046],[0.24222315 0.75929953 0.87168377],[0.57505044 0.75801327 0.87206386],[0.90868669 0.75915621 0.87150728],[0.08467338 0.2496498  0.29318393],[0.41707247 0.24823477 0.29328731],[0.75055703 0.24903753 0.29323922],[0.08364497 0.58152562 0.29371732],[0.41740242 0.58213691 0.29383981],[0.75066021 0.58244517 0.29318101],[0.08408937 0.91520489 0.29387655],[0.41824906 0.91583416 0.29382533],[0.75133666 0.91578474 0.29389719],[0.08512037 0.24991347 0.62678483],[0.41707005 0.2486014  0.62648161],[0.75083725 0.24840922 0.62715055],[0.08372339 0.58150237 0.62706228],[0.41755022 0.58231325 0.62640664],[0.75055696 0.58239919 0.6267117 ],[0.08492622 0.91577199 0.62676156],[0.41757316 0.91608583 0.62670467],[0.75182262 0.91627724 0.62666904],[0.08360428 0.24867321 0.9601173 ],[0.4170063  0.24856677 0.96034122],[0.75114578 0.2486551  0.96004399],[0.0836551  0.58161217 0.95991437],[0.41702537 0.58211081 0.95991652],[0.75153642 0.58251591 0.96052156],[0.08453333 0.91627803 0.96019811],[0.41788445 0.91576832 0.96056302],[0.75129499 0.91637301 0.96012511],[0.33044867 0.00374875 0.23622391],[0.66326485 0.00277676 0.236359  ],[0.99722856 0.00342861 0.23697356],[0.3305215  0.33691068 0.23625998],[0.66307116 0.33661873 0.23675159],[0.99733694 0.33669324 0.2368814 ],[0.32938499 0.6689754  0.23664744],[0.66393878 0.67066171 0.23631412],[0.99656672 0.67026368 0.23646374],[0.32973426 0.00309055 0.56952288],[0.66357924 0.00320179 0.56959779],[0.99688101 0.00287304 0.56985145],[0.33064832 0.33675849 0.5697639 ],[0.66399336 0.33661842 0.56998078],[0.99737748 0.33744742 0.56975015],[0.33069022 0.67055579 0.5696304 ],[0.66288531 0.6698042  0.56962058],[0.99686608 0.67032185 0.57015127],[0.32929608 0.0028217  0.90306591],[0.66432573 0.00406562 0.90319125],[0.99665219 0.00360745 0.90294391],[0.32920904 0.33594497 0.90328581],[0.66434376 0.33724124 0.90337126],[0.99762595 0.33721766 0.90345556],[0.33091472 0.67041876 0.90348517],[0.66325517 0.67021136 0.90293851],[0.99729783 0.67027152 0.9036205 ]
