# elements: Ag Bi O
# columns: frequency Ag Bi O
      8.1257827168       0.0122284733       0.0138632923       0.5025931717
      8.2470214486       0.0087377497       0.0093112349       0.2877273346
      8.3682601803       0.0099487610       0.0086148092       0.3336594937
      8.4894989121       0.0143689244       0.0086015949       0.4944381205
      8.6107376438       0.0152897816       0.0081346565       0.7196032411
      8.7319763756       0.0148698232       0.0069410585       0.8003378578
      8.8532151073       0.0121981937       0.0055881021       0.7780335645
      8.9744538391       0.0121185476       0.0066472456       0.9060869959
      9.0956925708       0.0170992533       0.0143975567       1.5105789294
      9.2169313025       0.0163058493       0.0104558435       1.0472636187
      9.3381700343       0.0075039688       0.0100856546       0.6065868942
      9.4594087660       0.0060888898       0.0113071749       0.5169281538
      9.5806474978       0.0062463866       0.0125240585       0.6083177291
      9.7018862295       0.0089453717       0.0154928901       0.8270216969
      9.8231249613       0.0136679144       0.0181693505       0.9287500872
      9.9443636930       0.0230853053       0.0270893358       1.3419929267
     10.0656024248       0.0293034009       0.0305696522       1.5099944500
     10.1868411565       0.0302334656       0.0303485244       1.5007991239
     10.3080798882       0.0308823657       0.0174035597       1.0566064391
     10.4293186200       0.0304060044       0.0134593170       0.9575296044
     10.5505573517       0.0182134894       0.0078709812       0.5546285622
     10.6717960835       0.0046105820       0.0019172086       0.3333678986
     10.7930348152       0.0067807588       0.0024952125       0.4237488686
     10.9142735470       0.0101564479       0.0035156570       0.4776896631
     11.0355122787       0.0131409613       0.0045453828       0.5403330774
     11.1567510105       0.0104710217       0.0053554873       0.5131306052
     11.2779897422       0.0101723802       0.0074500333       0.5720246177
     11.3992284739       0.0115883663       0.0134734287       0.8063275270
     11.5204672057       0.0059024206       0.0145576209       0.6547099190
     11.6417059374       0.0049226020       0.0167932976       0.7252686511
     11.7629446692       0.0059279832       0.0203638941       1.0197819013
     11.8841834009       0.0065065743       0.0185070706       0.8564910158
     12.0054221327       0.0064562468       0.0162286766       0.7171262258
     12.1266608644       0.0210052324       0.0243597439       1.3966238261
     12.2478995962       0.0172001118       0.0196388943       0.9247530960
     12.3691383279       0.0164049803       0.0196836304       0.9065516266
     12.4903770597       0.0168407663       0.0201456683       0.8411366219
     12.6116157914       0.0165150330       0.0174822103       0.6836509120
     12.7328545231       0.0151938580       0.0149372377       0.5507850877
     12.8540932549       0.0120112120       0.0124840568       0.4168269974
     12.9753319866       0.0104376792       0.0109843948       0.3421587013
     13.0965707184       0.0095737781       0.0100928473       0.2961277168
     13.2178094501       0.0088579912       0.0092706460       0.2584437089
     13.3390481819       0.0084056438       0.0087726907       0.2322024170
     13.4602869136       0.0081440166       0.0083760305       0.2114039064
     13.5815256454       0.0082882826       0.0084404591       0.2020325746
     13.7027643771       0.0095554376       0.0095234525       0.2140881226
     13.8240031088       0.0087569289       0.0086680621       0.1920031528
     13.9452418406       0.0010408307       0.0012096854       0.0234502628
     14.0664805723       0.0000939862       0.0001031694       0.0019880550
     14.1877193041       0.0000003803       0.0000004826       0.0000093661
     14.3089580358       0.0000000000       0.0000000000       0.0000000000
     14.4301967676       0.0016534692       0.0077374911       1.1701994663
     14.5514354993       0.0025332163       0.0054243339       0.8390109908
     14.6726742311       0.0016399539       0.0036068920       0.5647144614
     14.7939129628       0.0015243555       0.0030357518       0.4758091468
     14.9151516945       0.0014978866       0.0027617435       0.4275701469
     15.0363904263       0.0016157077       0.0026269738       0.4052393442
     15.1576291580       0.0018286722       0.0025894735       0.3990245287
     15.2788678898       0.0336057846       0.0031022793       0.6431691045
     15.4001066215       0.2025127655       0.0061043749       1.8365572266
     15.5213453533       0.1067202157       0.0051704519       1.3652632255
     15.6425840850       0.0937368515       0.0051764557       1.2718800264
     15.7638228168       0.0866630834       0.0055830754       1.2344728988
     15.8850615485       0.0643451521       0.0054009513       1.0271897500
     16.0063002802       0.0478852594       0.0024044070       0.5440950333
     16.1275390120       0.0435415886       0.0022483082       0.4883980487
     16.2487777437       0.0441457307       0.0028694545       0.5501545983
     16.3700164755       0.0539730220       0.0204983235       1.8253772093
     16.4912552072       0.0580061531       0.0210920110       1.9524798545
     16.6124939390       0.0497647249       0.0145300007       1.2844688304
     16.7337326707       0.0456545783       0.0127334956       1.0624400156
