# Tetrahedron method
       -0.8458834323        0.1258818480        0.0525410054        0.0298291863        0.0298291863        0.0069950670        0.0069950670        0.0065772573        0.0065772573
       -0.7246447005        0.1325510377        0.0531443932        0.0289797320        0.0289797320        0.0063125856        0.0063125856        0.0063251016        0.0063251016
       -0.6034059688        0.1166315347        0.0426936606        0.0241432335        0.0241432335        0.0050009854        0.0050009854        0.0051679329        0.0051679329
       -0.4821672370        0.0867577023        0.0299307956        0.0175260667        0.0175260667        0.0034717809        0.0034717809        0.0036359737        0.0036359737
       -0.3609285053        0.0664130610        0.0326711466        0.0186660405        0.0186660405        0.0027326154        0.0027326154        0.0031015284        0.0031015284
       -0.2396897735        0.0575514503        0.0295029858        0.0164032419        0.0164032419        0.0023200052        0.0023200052        0.0026571750        0.0026571750
       -0.1184510418        0.0553519273        0.0274590560        0.0150301402        0.0150301402        0.0021374135        0.0021374135        0.0024368888        0.0024368888
        0.0027876899        0.0553820548        0.0283830961        0.0154742974        0.0154742974        0.0020826435        0.0020826435        0.0024220874        0.0024220874
        0.1240264217        0.0598194198        0.0336513598        0.0235382881        0.0235382881        0.0026236031        0.0026236031        0.0030274241        0.0030274241
        0.2452651534        0.0709251561        0.0456139807        0.0433620690        0.0433620690        0.0040715874        0.0040715874        0.0046151022        0.0046151022
        0.3665038852        0.0947938132        0.0743788621        0.0806572134        0.0806572134        0.0069168411        0.0069168411        0.0079033431        0.0079033431
        0.4877426169        0.1385763951        0.1239664601        0.1420651857        0.1420651857        0.0118715933        0.0118715933        0.0134930630        0.0134930630
        0.6089813487        0.2029660815        0.1799704567        0.2234703615        0.2234703615        0.0183704197        0.0183704197        0.0206550114        0.0206550114
        0.7302200804        0.3268006245        0.3097242740        0.3299501059        0.3299501059        0.0277818153        0.0277818153        0.0316236619        0.0316236619
        0.8514588122        0.5025978462        0.5264930449        0.4374291776        0.4374291776        0.0363327716        0.0363327716        0.0440200014        0.0440200014
        0.9726975439        0.8901984613        0.8274801122        0.5375277525        0.5375277525        0.0412047534        0.0412047534        0.0579522646        0.0579522646
        1.0939362757        0.6353790366        0.5853741014        0.4263002213        0.4263002213        0.0325460580        0.0325460580        0.0453685570        0.0453685570
        1.2151750074        0.8744083622        0.6507544096        0.4376281238        0.4376281238        0.0321992262        0.0321992262        0.0486490689        0.0486490689
        1.3364137391        2.5309540163        0.9792660063        0.6550408833        0.6550408833        0.0403050817        0.0403050817        0.0803201364        0.0803201364
        1.4576524709        2.9885375708        1.1592715816        0.5609046893        0.5609046893        0.0433162719        0.0433162719        0.0918657522        0.0918657522
        1.5788912026        1.2677653039        0.9598840043        0.5104038976        0.5104038976        0.0233557291        0.0233557291        0.0360713846        0.0360713846
        1.7001299344        1.3585022900        2.2109362045        0.7333757278        0.7333757278        0.0455659901        0.0455659901        0.0496539487        0.0496539487
        1.8213686661        0.7503239233        2.2230364756        0.6976743007        0.6976743007        0.0364800065        0.0364800065        0.0393906929        0.0393906929
        1.9426073979        0.3670203504        1.7506253597        0.7593335547        0.7593335547        0.0205259191        0.0205259191        0.0214483571        0.0214483571
        2.0638461296        1.1207152315        2.1303456376        1.2165893429        1.2165893429        0.0288193932        0.0288193932        0.0273664052        0.0273664052
        2.1850848614        0.7046512029        1.0524855764        1.3741148709        1.3741148709        0.0259118892        0.0259118892        0.0229525671        0.0229525671
        2.3063235931        0.7034997138        0.4167971682        1.2657383873        1.2657383873        0.0271683961        0.0271683961        0.0214429878        0.0214429878
        2.4275623248        0.3200672010        0.1982236775        0.8450714150        0.8450714150        0.0209190152        0.0209190152        0.0232071029        0.0232071029
        2.5488010566        0.1900707302        0.1392114067        0.8496812101        0.8496812101        0.0225309068        0.0225309068        0.0298170373        0.0298170373
        2.6700397883        0.1988837751        0.1795297686        0.8945493062        0.8945493062        0.0275844353        0.0275844353        0.0365290348        0.0365290348
        2.7912785201        0.1289756733        0.1733563798        0.8586230691        0.8586230691        0.0262909251        0.0262909251        0.0335179779        0.0335179779
        2.9125172518        0.1289996167        0.1241932742        0.6084458692        0.6084458692        0.0206288581        0.0206288581        0.0308699385        0.0308699385
        3.0337559836        0.0892524343        0.0800250478        0.5091229531        0.5091229531        0.0170828270        0.0170828270        0.0255122322        0.0255122322
        3.1549947153        0.2033505788        0.1344310703        0.5210056481        0.5210056481        0.0318442165        0.0318442165        0.0438114729        0.0438114729
        3.2762334471        0.1628074715        0.1237731116        0.4773131792        0.4773131792        0.0350655325        0.0350655325        0.0459246940        0.0459246940
        3.3974721788        0.2145448259        0.1344043570        0.5083995597        0.5083995597        0.0446159455        0.0446159455        0.0646381173        0.0646381173
        3.5187109105        0.1321281321        0.2108895130        0.4711963234        0.4711963234        0.0582917219        0.0582917219        0.0676790095        0.0676790095
        3.6399496423        0.1031085613        0.1570992444        0.3743573486        0.3743573486        0.0582915064        0.0582915064        0.0717629690        0.0717629690
        3.7611883740        0.0904453358        0.1479220469        0.3398516600        0.3398516600        0.0592490754        0.0592490754        0.0781693452        0.0781693452
        3.8824271058        0.0809481356        0.1536648104        0.3603572270        0.3603572270        0.0630992204        0.0630992204        0.0954476349        0.0954476349
        4.0036658375        0.1358525162        0.2693395486        0.7157419028        0.7157419028        0.0849023353        0.0849023353        0.2064402523        0.2064402523
        4.1249045693        0.0979796450        0.1691130434        0.3627376379        0.3627376379        0.0686608670        0.0686608670        0.1373722660        0.1373722660
        4.2461433010        0.1353052773        0.2687054920        0.3294104275        0.3294104275        0.1099343982        0.1099343982        0.3297388430        0.3297388430
        4.3673820328        0.1501660604        0.2706606432        0.2293469917        0.2293469917        0.0926115566        0.0926115566        0.2754125513        0.2754125513
        4.4886207645        0.1520455867        0.2292419487        0.2428491622        0.2428491622        0.1078017639        0.1078017639        0.2954676815        0.2954676815
        4.6098594962        0.3698313665        0.3280416247        0.4140719593        0.4140719593        0.1594044798        0.1594044798        0.4728801634        0.4728801634
        4.7310982280        0.2635580911        0.1704080712        0.3419489378        0.3419489378        0.1109205595        0.1109205595        0.2521595654        0.2521595654
        4.8523369597        0.2961094548        0.1947792106        0.3204818279        0.3204818279        0.1192337499        0.1192337499        0.3077044787        0.3077044787
        4.9735756915        0.5106123142        0.2250037031        0.3177539728        0.3177539728        0.1131497803        0.1131497803        0.3044800495        0.3044800495
        5.0948144232        0.5707861676        0.3406948384        0.2776040708        0.2776040708        0.1413871576        0.1413871576        0.2784641010        0.2784641010
        5.2160531550        0.5351494368        0.6366526304        0.5181486266        0.5181486266        0.2232761816        0.2232761816        0.3807069786        0.3807069786
        5.3372918867        0.5251190039        0.7558728733        0.5637213849        0.5637213849        0.2254799508        0.2254799508        0.3894050958        0.3894050958
        5.4585306185        0.3100605001        0.1893443330        0.3021806234        0.3021806234        0.1341940512        0.1341940512        0.2600917903        0.2600917903
        5.5797693502        0.2727528096        0.1670613734        0.3182101178        0.3182101178        0.1597809350        0.1597809350        0.2715402767        0.2715402767
        5.7010080819        0.0969105130        0.0710196168        0.0779487338        0.0779487338        0.1080416973        0.1080416973        0.2250295456        0.2250295456
        5.8222468137        0.0739736933        0.0659890124        0.0520357386        0.0520357386        0.0944584210        0.0944584210        0.2422927551        0.2422927551
        5.9434855454        0.0790994017        0.0907665340        0.0594022402        0.0594022402        0.0984751587        0.0984751587        0.3445413200        0.3445413200
        6.0647242772        0.0660612531        0.1118845599        0.0723356328        0.0723356328        0.1308377132        0.1308377132        0.4251498107        0.4251498107
        6.1859630089        0.0475389472        0.1068254148        0.0856397454        0.0856397454        0.1730566652        0.1730566652        0.4923473540        0.4923473540
        6.3072017407        0.0381564804        0.0888178585        0.0704084819        0.0704084819        0.1616573486        0.1616573486        0.4763207555        0.4763207555
        6.4284404724        0.0319287116        0.0673413793        0.0459786947        0.0459786947        0.1366857489        0.1366857489        0.3770266892        0.3770266892
        6.5496792042        0.0144852126        0.0382866296        0.0268110029        0.0268110029        0.0725228582        0.0725228582        0.1653449069        0.1653449069
        6.6709179359        0.0294939283        0.0326904933        0.0289790352        0.0289790352        0.1114424563        0.1114424563        0.3422543981        0.3422543981
        6.7921566677        0.0428513102        0.0477717010        0.0451267706        0.0451267706        0.1782502583        0.1782502583        0.4647357904        0.4647357904
        6.9133953994        0.0372195171        0.0422745497        0.0358250214        0.0358250214        0.2336512066        0.2336512066        0.4336752741        0.4336752741
        7.0346341311        0.0204896506        0.0152307545        0.0192397058        0.0192397058        0.2129156750        0.2129156750        0.2235195866        0.2235195866
        7.1558728629        0.0190838499        0.0109347720        0.0176581179        0.0176581179        0.2290851356        0.2290851356        0.1889560110        0.1889560110
        7.2771115946        0.0196254677        0.0089728987        0.0182541101        0.0182541101        0.2686342547        0.2686342547        0.1859953239        0.1859953239
        7.3983503264        0.0171596915        0.0079222244        0.0163119649        0.0163119649        0.2573994338        0.2573994338        0.1842646308        0.1842646308
        7.5195890581        0.0143873580        0.0074157449        0.0124833828        0.0124833828        0.2377109883        0.2377109883        0.1651353742        0.1651353742
        7.6408277899        0.0144237312        0.0078209132        0.0120036122        0.0120036122        0.2650301938        0.2650301938        0.1816827750        0.1816827750
        7.7620665216        0.0129529403        0.0072400686        0.0105406564        0.0105406564        0.2471949850        0.2471949850        0.1611730218        0.1611730218
        7.8833052534        0.0115580230        0.0069163652        0.0094538386        0.0094538386        0.2124734359        0.2124734359        0.1566908224        0.1566908224
        8.0045439851        0.0103453934        0.0055320450        0.0087533588        0.0087533588        0.1741239629        0.1741239629        0.1480607615        0.1480607615
        8.1257827168        0.0086751174        0.0035533559        0.0069316461        0.0069316461        0.1287367438        0.1287367438        0.1225598421        0.1225598421
        8.2470214486        0.0060198424        0.0027179073        0.0046556174        0.0046556174        0.0787334294        0.0787334294        0.0651302379        0.0651302379
        8.3682601803        0.0064133204        0.0035354406        0.0043074046        0.0043074046        0.1056705003        0.1056705003        0.0611592465        0.0611592465
        8.4894989121        0.0087419788        0.0056269457        0.0043007975        0.0043007975        0.1801839349        0.1801839349        0.0670351253        0.0670351253
        8.6107376438        0.0089029755        0.0063868060        0.0040673282        0.0040673282        0.2720571548        0.2720571548        0.0877444658        0.0877444658
        8.7319763756        0.0082658529        0.0066039703        0.0034705293        0.0034705293        0.3072932414        0.3072932414        0.0928756875        0.0928756875
        8.8532151073        0.0072314700        0.0049667237        0.0027940511        0.0027940511        0.2938167775        0.2938167775        0.0952000047        0.0952000047
        8.9744538391        0.0077349164        0.0043836312        0.0033236228        0.0033236228        0.3408286199        0.3408286199        0.1122148780        0.1122148780
        9.0956925708        0.0130902012        0.0040090521        0.0071987783        0.0071987783        0.6211978998        0.6211978998        0.1340915649        0.1340915649
        9.2169313025        0.0137207307        0.0025851186        0.0052279218        0.0052279218        0.4215198306        0.4215198306        0.1021119787        0.1021119787
        9.3381700343        0.0050996342        0.0024043346        0.0050428273        0.0050428273        0.1844339456        0.1844339456        0.1188595015        0.1188595015
        9.4594087660        0.0033552471        0.0027336427        0.0056535875        0.0056535875        0.1155888596        0.1155888596        0.1428752173        0.1428752173
        9.5806474978        0.0030979431        0.0031484435        0.0062620293        0.0062620293        0.1225944423        0.1225944423        0.1815644223        0.1815644223
        9.7018862295        0.0041462402        0.0047991315        0.0077464450        0.0077464450        0.1916846713        0.1916846713        0.2218261771        0.2218261771
        9.8231249613        0.0057035193        0.0079643951        0.0090846752        0.0090846752        0.2539217102        0.2539217102        0.2104533334        0.2104533334
        9.9443636930        0.0083997848        0.0146855205        0.0135446679        0.0135446679        0.4271394954        0.4271394954        0.2438569679        0.2438569679
       10.0656024248        0.0087703667        0.0205330342        0.0152848261        0.0152848261        0.5174573827        0.5174573827        0.2375398423        0.2375398423
       10.1868411565        0.0075345478        0.0226989178        0.0151742622        0.0151742622        0.5719660376        0.5719660376        0.1784335244        0.1784335244
       10.3080798882        0.0070909433        0.0237914223        0.0087017799        0.0087017799        0.3722398446        0.3722398446        0.1560633750        0.1560633750
       10.4293186200        0.0063640580        0.0240419464        0.0067296585        0.0067296585        0.3348100639        0.3348100639        0.1439547383        0.1439547383
       10.5505573517        0.0031798864        0.0150336030        0.0039354906        0.0039354906        0.2115229707        0.2115229707        0.0657913104        0.0657913104
       10.6717960835        0.0022680469        0.0023425351        0.0009586043        0.0009586043        0.1106440450        0.1106440450        0.0560399043        0.0560399043
       10.7930348152        0.0029383792        0.0038423797        0.0012476063        0.0012476063        0.1406008103        0.1406008103        0.0712736241        0.0712736241
       10.9142735470        0.0036398226        0.0065166253        0.0017578285        0.0017578285        0.1592504251        0.1592504251        0.0795944065        0.0795944065
       11.0355122787        0.0042283284        0.0089126329        0.0022726914        0.0022726914        0.1767646355        0.1767646355        0.0934019032        0.0934019032
       11.1567510105        0.0033118152        0.0071592065        0.0026777436        0.0026777436        0.1520179244        0.1520179244        0.1045473782        0.1045473782
       11.2779897422        0.0029564615        0.0072159187        0.0037250166        0.0037250166        0.1559623540        0.1559623540        0.1300499549        0.1300499549
       11.3992284739        0.0026211953        0.0089671710        0.0067367144        0.0067367144        0.1970352329        0.1970352329        0.2061285306        0.2061285306
       11.5204672057        0.0016210363        0.0042813843        0.0072788105        0.0072788105        0.1232754156        0.1232754156        0.2040795439        0.2040795439
       11.6417059374        0.0015705924        0.0033520096        0.0083966488        0.0083966488        0.1224273543        0.1224273543        0.2402069712        0.2402069712
       11.7629446692        0.0018607195        0.0040672637        0.0101819471        0.0101819471        0.1775045438        0.1775045438        0.3323864068        0.3323864068
       11.8841834009        0.0018010082        0.0047055661        0.0092535353        0.0092535353        0.1616890302        0.1616890302        0.2665564776        0.2665564776
       12.0054221327        0.0019607695        0.0044954773        0.0081143383        0.0081143383        0.1528443198        0.1528443198        0.2057187931        0.2057187931
       12.1266608644        0.0043841500        0.0166210824        0.0121798719        0.0121798719        0.3246990553        0.3246990553        0.3736128578        0.3736128578
       12.2478995962        0.0033596636        0.0138404483        0.0098194471        0.0098194471        0.2621459366        0.2621459366        0.2002306114        0.2002306114
       12.3691383279        0.0029878303        0.0134171500        0.0098418152        0.0098418152        0.2792273177        0.2792273177        0.1740484956        0.1740484956
       12.4903770597        0.0030510183        0.0137897480        0.0100728342        0.0100728342        0.2744904304        0.2744904304        0.1460778805        0.1460778805
       12.6116157914        0.0028294767        0.0136855563        0.0087411051        0.0087411051        0.2279114288        0.2279114288        0.1139140272        0.1139140272
       12.7328545231        0.0025498840        0.0126439741        0.0074686189        0.0074686189        0.1850937997        0.1850937997        0.0902987442        0.0902987442
       12.8540932549        0.0019011458        0.0101100662        0.0062420284        0.0062420284        0.1412137454        0.1412137454        0.0671997533        0.0671997533
       12.9753319866        0.0015243080        0.0089133712        0.0054921974        0.0054921974        0.1172916465        0.1172916465        0.0537877041        0.0537877041
       13.0965707184        0.0012887094        0.0082850688        0.0050464236        0.0050464236        0.1030681611        0.1030681611        0.0449956973        0.0449956973
       13.2178094501        0.0010746117        0.0077833795        0.0046353230        0.0046353230        0.0913772033        0.0913772033        0.0378446511        0.0378446511
       13.3390481819        0.0009030484        0.0075025954        0.0043863453        0.0043863453        0.0837156528        0.0837156528        0.0323855557        0.0323855557
       13.4602869136        0.0007342808        0.0074097358        0.0041880153        0.0041880153        0.0777460768        0.0777460768        0.0279558764        0.0279558764
       13.5815256454        0.0005743359        0.0077139467        0.0042202295        0.0042202295        0.0762503855        0.0762503855        0.0247659018        0.0247659018
       13.7027643771        0.0003987864        0.0091566512        0.0047617262        0.0047617262        0.0836551669        0.0836551669        0.0233888944        0.0233888944
       13.8240031088        0.0002116056        0.0085453233        0.0043340310        0.0043340310        0.0754492255        0.0754492255        0.0205523509        0.0205523509
       13.9452418406        0.0000343257        0.0010065051        0.0006048427        0.0006048427        0.0105732820        0.0105732820        0.0011518493        0.0011518493
       14.0664805723        0.0000034171        0.0000905691        0.0000515847        0.0000515847        0.0009470205        0.0009470205        0.0000470070        0.0000470070
       14.1877193041        0.0000000092        0.0000003711        0.0000002413        0.0000002413        0.0000046180        0.0000046180        0.0000000651        0.0000000651
       14.3089580358        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.4301967676        0.0005938940        0.0010595751        0.0038687456        0.0038687456        0.0291465677        0.0291465677        0.5559531655        0.5559531655
       14.5514354993        0.0006814522        0.0018517641        0.0027121670        0.0027121670        0.0220454960        0.0220454960        0.3974599993        0.3974599993
       14.6726742311        0.0007054861        0.0009344678        0.0018034460        0.0018034460        0.0129259168        0.0129259168        0.2694313139        0.2694313139
       14.7939129628        0.0007637136        0.0007606419        0.0015178759        0.0015178759        0.0109709007        0.0109709007        0.2269336727        0.2269336727
       14.9151516945        0.0007975010        0.0007003856        0.0013808717        0.0013808717        0.0110856737        0.0110856737        0.2026993997        0.2026993997
       15.0363904263        0.0008371927        0.0007785150        0.0013134869        0.0013134869        0.0130416015        0.0130416015        0.1895780706        0.1895780706
       15.1576291580        0.0008900634        0.0009386088        0.0012947368        0.0012947368        0.0173517538        0.0173517538        0.1821605105        0.1821605105
       15.2788678898        0.0322009524        0.0014048322        0.0015511396        0.0015511396        0.0409949604        0.0409949604        0.2805895918        0.2805895918
       15.4001066215        0.1965415693        0.0059711961        0.0030521875        0.0030521875        0.1092968944        0.1092968944        0.8089817189        0.8089817189
       15.5213453533        0.1015507132        0.0051695025        0.0025852260        0.0025852260        0.1388636491        0.1388636491        0.5437679636        0.5437679636
       15.6425840850        0.0869020895        0.0068347619        0.0025882278        0.0025882278        0.1449464660        0.1449464660        0.4909935472        0.4909935472
       15.7638228168        0.0776897733        0.0089733101        0.0027915377        0.0027915377        0.1509545617        0.1509545617        0.4662818876        0.4662818876
       15.8850615485        0.0559410002        0.0084041520        0.0027004756        0.0027004756        0.1092481360        0.1092481360        0.4043467390        0.4043467390
       16.0063002802        0.0438720666        0.0040131929        0.0012022035        0.0012022035        0.0645933232        0.0645933232        0.2074541935        0.2074541935
       16.1275390120        0.0381398884        0.0054017003        0.0011241541        0.0011241541        0.0647971620        0.0647971620        0.1794018623        0.1794018623
       16.2487777437        0.0360090354        0.0081366953        0.0014347272        0.0014347272        0.0800259439        0.0800259439        0.1950513553        0.1950513553
       16.3700164755        0.0391967903        0.0147762317        0.0102491617        0.0102491617        0.6808185185        0.6808185185        0.2318700862        0.2318700862
       16.4912552072        0.0372804449        0.0207257082        0.0105460055        0.0105460055        0.7579615385        0.7579615385        0.2182783887        0.2182783887
       16.6124939390        0.0327438774        0.0170208476        0.0072650003        0.0072650003        0.4606336740        0.4606336740        0.1816007412        0.1816007412
       16.7337326707        0.0297028810        0.0159516973        0.0063667478        0.0063667478        0.3699580656        0.3699580656        0.1612619421        0.1612619421
       16.8549714025        0.0199843446        0.0152588835        0.0057047077        0.0057047077        0.2969808045        0.2969808045        0.1167550008        0.1167550008
       16.9762101342        0.0154122560        0.0134553683        0.0046102127        0.0046102127        0.2058769420        0.2058769420        0.0928188585        0.0928188585
       17.0974488659        0.0156562729        0.0272892115        0.0055212619        0.0055212619        0.2290659390        0.2290659390        0.0993898270        0.0993898270
       17.2186875977        0.0167806156        0.0418912576        0.0057807170        0.0057807170        0.3181054034        0.3181054034        0.1080118489        0.1080118489
       17.3399263294        0.0197083659        0.0641397025        0.0063656544        0.0063656544        0.4240000691        0.4240000691        0.1275589685        0.1275589685
       17.4611650612        0.0184080459        0.1203322300        0.0074376991        0.0074376991        0.6576524873        0.6576524873        0.1279014249        0.1279014249
       17.5824037929        0.0129015494        0.1320880880        0.0069273584        0.0069273584        0.6740549044        0.6740549044        0.1025264303        0.1025264303
       17.7036425247        0.0082301925        0.0847508793        0.0041080211        0.0041080211        0.4319449979        0.4319449979        0.0654839188        0.0654839188
       17.8248812564        0.0044943684        0.0680035864        0.0023887893        0.0023887893        0.3212632029        0.3212632029        0.0346922455        0.0346922455
       17.9461199882        0.0037149918        0.0573186027        0.0018304958        0.0018304958        0.2638215106        0.2638215106        0.0280423729        0.0280423729
       18.0673587199        0.0036481553        0.0497432902        0.0016237729        0.0016237729        0.2267394190        0.2267394190        0.0282684718        0.0282684718
       18.1885974516        0.0036817642        0.0445794792        0.0014825950        0.0014825950        0.2003649655        0.2003649655        0.0292707278        0.0292707278
       18.3098361834        0.0038061603        0.0314410661        0.0011451193        0.0011451193        0.1402394945        0.1402394945        0.0247333709        0.0247333709
       18.4310749151        0.0038136552        0.0215395091        0.0008732256        0.0008732256        0.0954889742        0.0954889742        0.0212109985        0.0212109985
       18.5523136469        0.0033757552        0.0134756341        0.0006666032        0.0006666032        0.0596725891        0.0596725891        0.0177680950        0.0177680950
       18.6735523786        0.0008312023        0.0014899995        0.0002017547        0.0002017547        0.0073180987        0.0073180987        0.0046100982        0.0046100982
       18.7947911104        0.0002317145        0.0003072638        0.0000564423        0.0000564423        0.0015860170        0.0015860170        0.0012870689        0.0012870689
       18.9160298421        0.0000111756        0.0000140944        0.0000029905        0.0000029905        0.0000764382        0.0000764382        0.0000615452        0.0000615452
       19.0372685739        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.1585073056        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.2797460374        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.4009847691        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.5222235008        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.6434622326        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.7647009643        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       19.8859396961        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.0071784278        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.1284171596        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.2496558913        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.3708946231        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.4921333548        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.6133720865        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.7346108183        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.8558495500        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.9770882818        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
